dur_ns,gap_ns
1663,21340135
972,21327300
952,21332240
2134,21348431
962,21316680
952,21335096
941,21335426
962,21331328
952,21332270
952,21332911
962,21332901
982,21333292
952,21334114
922,21339403
962,21328303
972,21331468
971,21334445
1002,21333161
962,21334294
962,21332641
1373,21340405
1643,21345335
1022,21317933
902,21332901
1002,21330306
862,21339243
902,21330457
801,21334104
1012,21329174
1052,21334133
992,21332631
1002,21334234
1032,21334073
1002,21331599
2705,21384999
1123,21281394
1001,21335537
1002,21331398
1042,21335336
1022,21332190
992,21330847
1002,21335356
1042,21334805
992,21329855
992,21334765
1042,21333883
992,21332110
1012,21335075
1042,21333993
1001,21332391
1002,21334434
1583,21336508
1002,21322331
1002,21341017
1042,21321169
811,21345355
992,21322391
1002,21341267
1002,21335857
1002,21331358
992,21324325
811,21344794
821,21333232
822,21324074
1432,21354733
1503,21325978
992,21329685
992,21332400
802,21332761
1002,21332771
1042,21334475
1002,21331739
922,21333021
942,21334715
922,21335255
861,21333493
1052,21331969
1002,21330607
992,21333022
1042,21335346
991,21333312
3237,21363488
4148,21348942
1072,21279400
1002,21340977
982,21336147
962,21334905
991,21328754
992,21332640
1042,21335296
992,21333693
1002,21331819
922,21333112
992,21333773
992,21331889
1082,21338542
1002,21330427
1001,21331639
1052,21331949
992,21336408
981,21334184
1041,21322572
992,21342028
992,21332791
1042,21333913
992,21333803
1002,21332861
992,21352278
992,21313304
1002,21334004
952,21332069
992,21335106
1002,21333753
992,21333091
1002,21331639
992,21335436
992,21331840
1002,21334464
3216,21369931
1933,21313004
991,21316721
1002,21334373
1022,21333182
801,21332912
992,21333051
992,21333663
991,21332060
1002,21334604
1002,21332861
1002,21333773
1002,21331980
991,21334725
992,21332019
942,21334404
822,21334775
952,21332070
1002,21331238
901,21335947
991,21332621
1002,21332490
992,21335677
1002,21331799
992,21335807
1002,21331198
991,21333082
992,21333933
991,21334775
991,21332230
1022,21332280
992,21333833
992,21331338
992,21336398
1002,21332491
1002,21332380
992,21335656
1002,21331319
1002,21333091
1002,21336378
992,21331910
1002,21331979
1002,21332731
992,21332110
992,21335516
1002,21335216
991,21330938
1333,21334073
992,21332801
992,21333092
992,21334554
992,21332591
922,21335446
1012,21330567
1212,21335246
992,21333212
992,21331639
1002,21333933
1002,21333482
992,21334324
992,21332871
1002,21331549
1042,21336508
851,21332441
922,21322381
1022,21343732
992,21332040
932,21334414
992,21333082
1012,21333773
1002,21332701
991,21333222
992,21334624
1012,21333082
992,21331438
1002,21333924
942,21335095
821,21332992
992,21333031
971,21332371
992,21334444
1002,21332130
992,21333041
991,21334956
992,21333211
992,21332601
1022,21335286
991,21334595
982,21330316
1042,21334064
992,21333402
1433,21333282
992,21332861
1042,21334985
992,21332681
991,21333353
1002,21320137
992,21344663
1002,21334054
991,21333603
992,21335085
1092,21333152
991,21331008
1001,21333773
992,21332159
1002,21333483
1002,21333362
1002,21333232
1002,21333302
1002,21335627
982,21332360
902,21336047
821,21331309
992,21332470
992,21332921
982,21335757
992,21332992
992,21331338
952,21332411
1002,21334374
1012,21338462
992,21327651
1002,21335757
992,21332130
1022,21333672
992,21332181
971,21334284
1423,21344843
1933,21345065
992,21309998
1001,21333072
1002,21333181
2374,21341468
1212,21333002
1152,21327551
992,21331178
1002,21334514
1904,21351857
1123,21300300
1363,21335817
1473,21334825
1172,21335106
992,21326910
922,21334474
1653,21342440
872,21327170
641,21328293
762,21333402
671,21334735
641,21333002
591,21332851
621,21337129
592,21329695
621,21334064
611,21331719
701,21334415
651,21326699
671,21340456
822,21320698
611,21345916
601,21332290
581,21339214
671,21329114
581,21331849
581,21336539
602,21333181
1002,21335767
991,21330287
1002,21329855
1002,21334615
3216,21356686
1002,21308766
991,21334445
992,21334965
1002,21331138
992,21332751
991,21335126
992,21331889
992,21334655
1002,21333903
992,21333543
862,21338451
611,21326530
592,21335085
621,21329986
621,21333994
612,21334133
621,21334124
671,21332691
611,21334314
701,21321981
621,21342770
611,21333262
632,21334404
642,21334244
722,21334244
611,21331529
2845,21332661
1002,21338191
1002,21329946
992,21333052
991,21334164
1002,21333893
2204,21337410
1002,21328793
992,21332431
792,21338672
611,21328203
612,21332410
621,21333984
731,21332541
621,21333552
621,21334575
641,21331138
612,21336648
621,21331399
621,21332781
621,21334174
711,21332371
731,21334564
962,21341437
602,21322452
591,21335777
681,21334555
591,21333412
591,21331719
591,21332030
591,21336088
602,21331989
591,21333663
581,21335176
581,21330367
581,21332891
581,21334895
591,21333533
591,21334033
652,21333793
651,21331329
1112,21329054
992,21338131
992,21331920
992,21335857
1032,21320428
992,21345796
1002,21332821
1002,21332691
992,21333472
992,21333132
1001,21333834
1002,21335486
871,21332180
601,21331138
611,21333222
711,21334805
671,21332691
611,21333653
571,21334024
581,21332360
1002,21337099
992,21330167
992,21331108
992,21336819
1002,21333161
1002,21328814
992,21339755
992,21330527
992,21332951
992,21332701
992,21333653
992,21333042
992,21333012
1002,21335235
992,21331539
992,21335667
862,21319496
601,21345626
601,21333883
602,21335596
591,21329987
591,21334574
591,21332501
591,21337420
591,21331068
662,21331879
652,21334294
651,21331419
662,21333803
581,21334916
581,21331869
671,21332341
701,21336167
581,21331709
592,21334865
582,21331549
1052,21342370
871,21325217
602,21333091
682,21333563
631,21334835
621,21330878
692,21332290
741,21326119
992,21343582
1002,21333021
992,21332481
1001,21332892
992,21333312
992,21333663
1002,21333813
992,21333563
991,21332040
992,21332310
992,21335807
992,21330086
992,21335627
992,21332520
992,21332722
1002,21366364
1002,21298617
1002,21335106
1002,21333933
1002,21334124
991,21331359
992,21334123
992,21335657
991,21332912
1002,21331358
1002,21334224
1002,21332912
872,21334023
591,21337751
992,21331008
1002,21329695
992,21333152
992,21334254
1002,21333092
992,21334675
992,21332511
992,21332771
992,21334234
1002,21333332
1002,21332281
1001,21333693
1002,21334304
992,21331839
992,21333322
992,21333744
991,21333072
1032,21334995
1082,21332370
1002,21333473
1002,21333753
992,21334505
992,21334494
992,21332381
1002,21330607
991,21334505
992,21335025
872,21320929
661,21344824
601,21334775
621,21329956
621,21333543
621,21333683
611,21331729
591,21335797
651,21332972
581,21333202
571,21335807
581,21330236
591,21333022
1764,21340075
1814,21330677
631,21318385
661,21346727
602,21333763
591,21330327
581,21333453
601,21334795
862,21331198
651,21333723
581,21333803
591,21335807
591,21332281
581,21332701
772,21326890
651,21339945
581,21333282
581,21334344
581,21331569
581,21333643
602,21333823
591,21332802
602,21333983
611,21322773
621,21343391
1252,21336028
992,21331288
601,21332962
581,21335386
561,21331659
641,21333663
581,21330688
571,21323984
581,21344454
592,21331909
641,21332942
581,21335166
571,21331369
581,21334504
571,21334375
591,21332070
581,21334384
582,21332981
641,21335146
581,21333353
571,21330727
581,21335286
581,21332762
581,21333903
571,21332050
581,21334585
571,21332621
561,21333332
581,21332351
581,21335626
651,21332351
641,21333713
581,21331729
581,21325177
581,21340997
601,21336158
662,21332440
681,21333513
611,21331249
611,21334414
611,21333302
611,21334926
611,21329986
611,21334194
611,21334234
601,21334434
612,21332711
681,21332872
701,21336799
591,21331389
592,21330316
582,21335246
591,21333213
581,21331609
581,21336568
581,21332631
571,21333313
581,21332641
581,21336879
581,21333843
571,21328253
581,21334785
581,21331299
581,21334805
592,21330777
602,21335236
601,21332000
601,21335918
671,21332961
612,21333743
601,21332852
602,21333332
591,21336349
1462,21346998
602,21316540
601,21332511
641,21333653
671,21335677
691,21331589
621,21333884
2846,21333031
722,21333112
591,21333343
581,21334184
621,21333072
672,21333552
611,21332842
592,21333362
611,21332782
601,21335877
661,21331669
602,21343311
671,21324356
992,21335897
992,21332000
1002,21330337
992,21331729
982,21333533
1002,21333954
1002,21333613
991,21332511
1463,21352989
591,21315499
611,21334705
611,21331419
611,21335156
601,21332170
601,21331819
611,21333093
591,21333703
611,21334344
611,21332761
601,21334705
592,21330607
592,21334605
621,21333042
601,21334876
592,21331949
601,21335056
602,21331629
611,21334435
601,21333032
581,21333893
601,21331329
661,21335927
691,21332401
681,21326540
621,21339824
701,21333493
611,21331789
621,21333253
611,21332771
681,21335256
611,21332130
631,21332381
631,21334204
1012,21338101
862,21320809
611,21341478
631,21333974
621,21334094
631,21334414
631,21331900
781,21322492
681,21344363
621,21332581
631,21333713
641,21335477
761,21333032
621,21330707
692,21335737
631,21330898
621,21330738
652,21337710
662,21343201
591,21338563
601,21318544
631,21330718
611,21334244
622,21334354
641,21332652
2033,21343201
1884,21359000
1864,21322352
1372,21334856
1132,21324836
5891,21384339
1843,21287105
1653,21339033
1072,21326269
2144,21339224
1603,21329495
951,21324967
982,21333142
972,21333232
1022,21333573
2054,21346838
1904,21336518
1002,21317102
862,21333623
1814,21338262
931,21327031
911,21332641
942,21333773
992,21335376
2174,21341308
1693,21328854
611,21321440
