dur_ns,gap_ns
8587,21048829
11943,21227356
19937,21567787
12794,21152425
13917,21786498
17333,21208510
17462,21341261
15159,21341009
18104,21282290
17903,21318527
19537,21080609
15018,21365165
16531,21550795
16952,21402215
17142,21648559
16010,20947669
19306,21403037
30007,21085318
5090,21104134
5441,21344466
4719,21338295
6913,21356960
6232,21315331
12193,21392758
12283,21584628
6963,21042267
9137,21345328
38563,21521159
12954,21150121
11592,21363652
2765,21236413
16681,21839148
12544,20911260
12093,21341371
16190,21363542
15088,21317566
11912,21321493
16982,21367900
10870,21268884
3346,21276959
3156,21325140
12634,21534183
15680,21531348
8156,20976934
5149,21310934
8055,21347141
14066,21414769
12233,21654069
17172,21335068
17323,21441690
17433,20873750
16231,21638009
16972,21306985
18004,21441810
11642,21227486
15249,21171671
8626,21179175
15679,21424738
16602,21800594
15258,20933805
12053,21209852
16060,21379412
15819,21584759
8827,21013122
17433,21815664
13836,20877226
12033,21334818
15830,21764577
16401,20953160
11051,21530276
9097,21059069
16110,21674297
11201,21314570
9127,21013594
11992,21606770
6262,21039392
3226,21275887
15490,21642577
16091,21532751
16261,21279975
16300,21350979
17152,21313288
16911,21361438
16431,21327183
11722,21224741
11903,21043610
16631,21384021
16541,21634102
16230,21558599
13275,21132197
14137,21079988
17383,21722658
16722,21195064
16902,21328628
8145,20950996
16131,21435457
13926,21582435
16421,21457178
16681,21191569
16200,21070050
22102,21343123
16291,21606660
14277,21021438
17924,21351930
15770,21366118
16611,21625825
16752,21488748
16992,21127909
15990,21352001
17833,21561775
17102,20816453
13496,21326532
11723,21741063
9137,20854775
11542,21361248
17383,22028494
17283,20953510
13395,21089637
17553,21753396
16060,20884281
8105,21253485
7384,21344897
14387,21870056
12022,20846599
16742,21880675
16762,21132487
17162,21295034
16862,21220402
9719,21109023
4549,21280887
15560,21759958
16441,21305133
17042,21312405
16821,21381617
17603,21336040
21060,21056444
15810,21524014
16871,21523003
15309,21079547
17423,21439856
16842,21335580
15770,21322946
15710,21551616
17132,21268584
18906,21194373
16261,21338385
17442,21319400
15579,21353433
11442,21467818
14307,21046726
16161,21223989
11201,21768986
16321,21078705
14277,21448152
12384,21604556
16561,21052177
16882,21659649
11962,21298320
15960,20903666
11051,21394060
17894,21117298
16591,21326864
12463,21367309
10670,21234529
6082,21281688
10300,21415019
11722,21326784
7735,21285655
15169,21680900
8346,20999447
11272,21631747
16792,21374182
17132,21642168
13465,21190727
14217,21195145
8846,20940145
7925,21340018
9277,21351349
19657,21395252
13806,21292809
16431,21391294
16682,21899291
16080,20755989
16090,21591842
15810,21597803
16812,20828665
16461,21328957
16912,21637108
16742,21278732
14958,21240341
5080,21046775
9448,21387989
12564,21612641
14538,21647637
16541,21148087
11472,21218339
13806,21525086
9929,21192130
12173,21294001
17222,21475874
16851,21261941
24115,21286888
16992,21319749
17072,21389562
8837,21298209
16582,21639833
15589,21018072
15199,21334197
17002,21379352
11211,21154839
11923,21159689
13415,21361779
7834,21265258
8707,21340889
16071,21675259
21290,21019575
3496,21243697
14868,21723901
15620,21352060
17182,21370476
16922,21297778
17283,21319680
17603,21532060
16892,21139039
17052,21377909
16962,21331021
14467,20972477
16862,21757704
16621,21343364
15549,21212949
16541,21384983
16561,21327354
15770,21285926
16581,21328988
16100,21346951
15149,21056614
11843,21298690
10500,21318658
16250,21419578
11932,21516430
17232,21382258
15790,21492515
16561,20913856
10029,21495089
11632,21378070
12113,21103322
16391,21651074
17243,21351850
11511,20947119
16351,21664758
16060,21332986
12905,21448151
8116,20883378
13596,21630806
8065,21596912
17142,20842992
16110,21599086
16541,21339367
13074,21044111
22382,21375194
14046,21258935
10470,21342102
12864,21359575
15379,21956168
16090,20989318
17332,21525167
9147,20797426
11241,21520789
16150,21802899
16451,21081551
14057,20993996
16621,21617160
16401,21580911
15970,20918756
16411,21541286
16421,21314610
16090,21303109
16471,21277791
16471,21441650
13615,21258855
16451,21365275
17383,21355728
15980,21297458
11331,21254347
16932,21498065
16441,20995891
12994,21293841
16260,21655572
11040,21017200
11723,21582544
17172,21421873
16952,21341611
10299,21144099
15679,21536177
17042,21259888
11151,21073947
16161,21784564
12283,20845367
6082,21276739
16271,21767543
7664,20916952
16070,21699815
17162,21402225
14277,20980010
16892,21649310
15449,21265087
11992,21358193
16962,21372649
16782,21356489
17363,21259536
16682,21068998
16962,21336131
16832,21347021
17282,21596912
13986,21570602
16321,20819949
16831,21333917
11571,21282590
15961,21393227
8627,21238938
15750,21421111
16261,21727738
16842,21249026
15910,21017120
10630,21273073
3997,21266870
16901,21850249
15520,21221262
16912,21318018
16882,21451488
10670,21180138
16731,21374132
17613,21454894
16872,21252133
16291,21292528
8997,21005008
11271,21764637
16000,21224511
13746,21309039
8757,21547168
16120,21199403
16511,21270548
11001,21016969
17403,21676672
14487,21411032
13385,21253335
9588,21296957
14126,21696930
16150,20739818
17192,21638670
16440,21328086
16140,21336812
16190,21246993
13516,21664989
14878,21040144
17333,21377879
16761,21435098
16581,21532801
16451,21417234
16982,21049050
14988,20923935
14788,21326302
16320,21751143
13665,21147505
18425,21359665
14598,21594086
16842,21125775
15930,21278983
14747,21361289
16351,21061864
17032,21346461
11792,21579398
16802,21591722
16771,21109314
16100,21438253
16591,21733779
16150,20827784
15609,21394100
43182,21092271
16932,21474111
11853,21383299
13586,21527802
16541,21085459
16361,21660672
15008,20749636
14487,21520729
10560,21449113
16661,21406553
16401,21263174
17092,21019915
16461,21872571
16711,21068898
16441,21456517
15830,21201788
14537,21351540
9909,20982585
16370,21918808
16141,21091199
12303,20979370
8877,21320551
6643,21331211
15560,21400893
14016,21308810
13696,21330259
16260,21717289
16441,21312605
16862,21468220
48521,21340209
15369,20878779
17292,21650063
15900,21028931
14968,21412205
16321,21561765
13606,21240380
12774,21087163
16501,21678925
48983,21471556
14798,21134582
16551,21376276
14468,21638219
13635,21213972
6151,20742704
10600,21426230
17243,21592944
16652,21488748
14577,21430378
16311,21167243
17814,21284484
16270,21378951
16090,21289604
12364,21260077
8536,21051024
7995,21298540
11081,21727678
12874,21010568
16110,21612571
12814,21042879
16251,21800835
15930,21162314
11982,21271670
16762,21731865
6152,20630002
10610,21643319
16210,21576855
16692,21146112
15790,21084858
16411,21332534
11872,21275497
16912,21645954
14588,21080800
14417,21296767
16722,21667033
15369,21544553
15900,21155692
16060,21290846
16641,21542909
16561,20824829
16712,21645142
17022,21530307
13806,21061473
10671,21025586
16871,21390404
12634,21321182
8817,21289022
16120,21907758
16982,21242444
14928,21223529
58270,21491893
14458,21313108
9097,20803799
15799,21675901
13005,21052005
13515,21617261
10069,21015657
7734,21323718
14087,21626888
14227,21617581
11732,21037068
16982,21628341
17322,21091260
8716,21488237
15429,21504798
15690,21251451
11662,20772039
17203,21835140
16662,20889430
16792,21495972
16380,21418727
12864,21769176
16291,20892745
16270,21394341
16552,21536638
16732,20816723
16341,21641606
16571,21284845
16030,21040644
14858,21347001
11932,21999761
9177,20673032
3918,21220463
15960,22051647
16201,21050584
12623,21202480
15840,21450455
16350,21407406
11792,21230522
16281,21676371
13536,20676168
3747,21255279
15319,22058050
17092,20738786
15960,21324789
17603,21922915
16371,21168235
16711,21165320
10109,21028912
16481,22029436
16081,20945806
17193,21768815
17253,21111278
16050,21160911
12354,20979339
13626,21372009
17403,21614345
12203,21372860
16711,21514867
12794,21058628
12052,21073497
17213,21392817
13836,21308449
14767,21383811
16701,21791859
16010,21098884
17293,21128400
12253,21643099
14458,20920167
17193,21385183
15479,21585731
16882,21337543
17313,21388781
8496,20934835
16862,21677524
16672,21341911
11181,21444656
12123,21162774
17172,21398419
16852,21438823
17072,21315502
17093,21280406
16421,21543382
16211,21070861
17333,21337213
11522,21022941
16731,21824330
10350,20849715
15950,21643680
15730,21369814
16802,21338766
16281,21307427
15810,21543792
17483,20917112
8786,21195306
7785,21305252
14066,21424397
17002,21854878
16031,21066633
16922,21342073
16792,21079337
12323,21916323
10200,20688221
2785,21250300
12142,21676031
13535,21358583
17042,21355387
12895,21452159
16461,21222367
11972,21287800
12253,21420149
16982,21631086
13546,21136274
15579,21185508
15720,21335139
17553,21491303
17463,21172042
16251,21382217
16702,21032078
12614,21376888
13265,21512102
16481,21404209
16050,21347092
16401,21335339
16261,21457820
15239,21569751
12524,21217417
16772,21057476
17122,21123150
16842,21522492
14097,21350487
15870,21311305
14577,21341641
17273,21406934
16531,21477377
15840,20828074
16391,21664439
15609,21405121
15760,21216275
16210,21666072
17172,21113693
12623,20879431
14166,21410140
16621,21338285
16641,21332765
16110,21673546
16802,21316293
16461,21287981
11582,20964691
12233,21627239
16391,21414268
15770,21331662
16701,21393730
17002,21250980
10570,21642308
15960,20711024
11251,21314200
9759,21330580
16130,21748157
16771,21266009
20699,21383240
14077,21235210
15639,21319129
10790,21041477
8626,21865136
14637,20870154
4539,21238066
4518,21318438
2595,21323347
13705,21443934
9287,21250840
8696,21370926
12824,21375666
16261,21745671
16461,21202310
16151,21453271
12774,20901072
16371,21642357
16031,21355998
16210,21553681
16982,21097312
15990,21430157
16220,21225583
16982,21394230
14006,21004798
12925,21304731
16421,21378461
17022,21311294
16902,21646365
8867,20960754
16140,21930951
16271,21077323
13004,21494740
10159,20853953
17022,21417354
15890,21556505
16511,21340430
16611,21338445
16381,21332534
16531,21477507
16491,21183634
16941,21343024
17132,21439585
15800,20936088
9759,21272571
16181,21787260
16972,21230361
16231,21329279
17183,21606079
17413,21048880
16341,21326583
11312,21066513
8276,21266360
16802,21681721
9427,20992315
15769,21672354
17482,21337774
13937,21014805
16772,21402987
16882,21323347
16320,21694987
15389,20941317
17352,21668337
17323,21293520
9518,21351360
15519,21187941
12643,21123572
5801,21294642
15590,21396795
12664,21336342
17343,21746002
17252,21223019
16591,21444675
16611,21227346
13776,21308519
15209,21651334
17043,21223378
13976,21180539
16411,21443884
16030,21375355
15920,21147546
19597,21491442
7975,20842542
13485,21378931
16271,21362431
5240,21224251
3146,21300243
15740,21899511
12674,21363293
16271,20844595
15358,21809523
10380,21243355
16200,21299833
17914,21056875
16250,21273053
13967,21615777
16822,21323427
16531,21334508
15960,21351761
13606,21000749
15720,21694666
17603,21431671
16100,21472989
17513,21126516
16541,21318769
16201,21414317
9779,20872618
11962,21634684
13175,21125634
17092,21296797
10520,21264817
16952,21687723
16992,21361829
13235,20944854
3166,21267162
3407,21341050
2264,21324409
1914,21332614
2495,21329218
8977,21416412
13035,21628932
12033,21049201
9037,21305434
8916,21355377
16511,21716817
6512,20930478
15439,21436810
9568,21230282
13606,21366788
6392,21304412
15529,21590290
6192,21066232
2765,21279054
3065,21324780
7735,21436860
6332,21293080
7865,21327144
3026,21283402
9709,21419928
3156,21247505
2204,21331813
2755,21324368
6683,21391215
2465,21281408
14137,21732116
16601,21599177
16621,21118952
16431,21504758
15820,21108753
10299,21025226
15440,21805544
14196,21452180
16071,21216214
16792,21379453
9167,20804100
11481,21347923
16281,21645664
15750,21326262
12313,21030205
11942,21343245
14517,21660912
14307,21325230
17182,21684527
15058,20964933
16511,21377558
15980,21285095
15328,21323267
16120,21338756
16542,21446759
16140,21214683
16221,21388108
16110,21576474
16571,21034183
13706,21303309
15590,21609063
16701,21140835
17603,21422754
16211,21532159
16100,21049271
16320,21281509
10099,21012982
12383,21359906
11491,21584619
16060,21171049
14437,21532732
12003,21286568
16692,21652977
16862,21136826
14017,20988757
15990,21872271
16521,21067485
15629,21067956
16491,21655953
16080,21277250
16041,21331652
14257,21067335
16260,21666754
15629,21264286
16811,21774356
16221,20949843
17102,21281078
16401,21103392
9398,21253656
16270,21693334
16591,21439605
16120,21402677
16972,21160380
14097,20975462
5881,21259267
6903,21342553
4999,21315382
3857,21338886
6032,21362921
6121,21318408
3737,21321864
16651,21708793
4859,20964271
