dur_ns,gap_ns
4638,21063159
4288,20983428
4899,21997719
4198,21011922
3536,20949375
5190,22038535
4458,21017513
4218,20984430
4328,21997138
4118,21001352
4138,21013085
4909,21986587
4889,21013395
14778,21192232
11372,21942865
11392,20988899
10751,20988007
12053,21991487
10089,21025438
5109,20836863
4228,21982409
3757,20993328
5119,21027572
3627,21974494
2485,20996353
2625,20995241
2785,22004752
3697,21012183
3937,20982858
3647,22015872
5831,21020639
3667,20978880
4248,21992579
5510,21035497
3156,20966517
3888,21993059
3467,21007955
4238,21049403
4509,22009621
4278,20993067
4197,20984792
4669,21992909
4187,21026921
4589,20991744
3536,21955700
5130,21055013
4869,20985703
4489,21994873
3997,21014207
4198,21001372
4408,21994353
4599,20998276
4449,21007033
5921,21997929
4639,20994730
4518,21007905
4538,21996967
4228,20989009
5150,21018454
4699,21990736
4238,20996042
4338,21000832
4429,22003228
4378,20993869
4098,21017633
4038,21987058
3797,20955106
6472,21038312
3497,21960688
2465,20994981
4278,21021039
3997,21979044
2675,21001362
3056,21000922
3717,21999121
11621,21130486
2915,20890594
4489,22046820
2856,20949054
10820,21091212
10359,22041992
6833,20923606
16701,21161564
7995,21884716
10680,21039124
10169,20998136
7975,21901417
7805,21038202
6572,20974973
5831,22003679
8196,21018996
6913,20981585
6051,22008820
10399,21083367
10941,21010399
10971,21983031
9978,21026911
10490,20967438
6763,21907308
5530,20996013
8295,21045486
10249,22056719
11952,21021581
12994,20960766
8586,21973723
6121,20973290
42771,20998577
6712,22019600
4719,20956047
5481,21007083
6002,22002377
8686,20989100
16331,21059602
16310,22086927
16261,20921622
5671,20899160
7364,22050999
17192,21044043
17143,21270699
17323,21995144
15389,20826173
15058,21287531
16671,21969886
6141,20608944
8085,21002434
10339,22031763
7685,20937572
4028,20965525
5771,22033586
4949,20965876
4499,21026299
3727,21996957
4408,20998598
4548,21002164
6563,22015722
11812,21072717
10420,20994770
4789,21913150
7363,21024316
5149,20982026
3867,22007547
2344,20967649
2986,21013765
4258,21993000
2655,20991294
10920,21153419
10520,21994933
10640,20977898
9759,21001663
10059,22054566
11091,20976465
12304,21022392
11281,21967572
11031,20995852
10801,20999008
10901,22015572
7915,20901485
7504,20969913
2335,21973533
2745,21023855
12453,21164680
8687,21871731
11110,20985243
5741,20995942
5110,21987930
5410,21002395
8636,21019256
5691,21977320
11141,21103485
11842,21049513
12704,21989663
11101,20979171
11161,21017233
6542,21868074
11001,21111570
6923,20982938
5751,21959126
15489,21402718
8356,20661022
12854,22019079
11792,21007123
16291,21326014
16070,21711470
18525,20940427
11682,20959965
13957,22390668
16481,20683484
8126,20952100
9468,22023928
10460,20964052
11531,21063310
9759,21963333
6773,20921683
7584,21035287
10760,22038064
12303,21046738
12173,20990031
12724,21975637
11312,20993417
8145,20976176
8206,21974294
8616,21001623
14196,21007134
3978,21903851
6803,21024376
7083,20993969
6453,21001963
6593,22009421
13355,21085291
4719,20897266
5460,22013649
9828,21068629
5701,20929026
5760,22001266
5320,20996443
6732,21084900
5490,21920884
8036,21043000
10039,21088978
10640,22015612
8075,20929598
11271,21080181
7324,21929269
12834,21064502
11792,21021250
10399,21964587
11241,21024987
10109,20978469
11031,21997738
9979,21016481
10710,21000211
11421,21984634
11421,21048431
9077,20956398
10179,22025641
12594,20979772
11120,21004609
11441,21984293
8486,20937682
11581,21108565
11192,21954787
11561,21011272
11572,20994559
7885,21897099
7163,20992186
11923,21158668
10841,21975146
11471,20977899
13275,21003416
12133,22032434
11742,20966156
12093,21002886
8285,21888764
8205,20998437
8787,20999909
9858,22002368
8445,21013235
10590,20997936
7875,21994642
7865,20992366
5330,20948523
7755,22049646
12423,21105379
10480,21003907
12884,22001546
10620,20980513
5621,20860688
4588,21975938
6993,21060704
12353,21024366
4708,21926655
5220,21022111
4238,20991204
2334,21970838
3717,21034274
3837,20992025
2755,21976188
3817,21030968
3366,20999610
6953,22093990
13245,21071474
10660,20943153
6672,21912048
12103,21139603
13104,21007374
3727,21824782
12984,21171273
12614,21054112
12243,21947384
12524,21052779
11953,20962339
12303,21976710
10841,20946699
3447,20881006
4067,22012617
10671,21065142
10821,20969633
11051,21999893
6783,20991323
12774,21013977
4769,21975166
2364,20964964
2244,20980293
4118,22003519
3707,21037421
7364,21018966
3367,21967561
2755,21000932
6302,21071695
6592,21992810
4659,20956137
4659,21006442
7654,22046491
7284,20999118
5771,20961157
11311,22042062
6171,20958793
6382,20996263
7905,22046360
23123,21194306
8817,20815322
8556,21996066
7745,20988899
7955,20993889
9538,22024669
7865,20998838
7284,20988518
8155,21998190
7204,21011672
4258,20937773
6612,22195581
12453,20948874
4178,20887548
9448,21981418
10079,21072526
8696,20967620
7644,21996536
10440,21107422
12203,21014317
12403,22091977
13185,21025317
10370,20849116
9348,21989303
10760,21034786
11612,20993948
11212,22003710
10450,21005661
10720,21094839
11501,21898873
15199,21107171
11682,20900773
11141,21987840
8737,20953112
11141,21060414
11652,21968032
11101,21026220
10550,21109045
10810,21902059
8015,20870416
3878,20954905
9277,22036222
4318,20951078
3146,21002484
3938,21987740
4087,21026611
2304,20971346
3216,22002818
3937,21023244
10459,21096953
6232,21910063
5480,21008166
2925,20982487
3186,21979404
2014,20995902
2926,21030888
5069,21999723
4399,21001392
6502,21015760
3556,21979084
4368,20985823
13505,21126388
12584,22055006
12483,21000111
12333,21025227
12073,21981668
11342,20978680
11813,21137479
12063,21831636
12203,21018715
12353,21038022
12053,21981317
11081,21007725
9197,21079079
12514,21917267
12323,21010720
12784,20983138
12974,22013699
12394,21007323
12213,21006974
8035,21895476
12694,21090180
11041,21106460
12193,21882592
10690,20962730
11932,21061296
14878,21841915
3326,20978560
14357,21025778
5571,21970678
7384,21030477
7164,20988048
5962,22001205
6312,21007034
5340,20968040
7874,21999853
8476,21050655
6913,20954535
5621,21988150
4970,20999569
11963,21168738
4609,21830113
5661,20999800
4238,20998056
5581,22006976
5250,20997185
4438,21007855
7394,22015873
5120,20972338
4799,20995692
4930,21997648
4929,21021531
5391,20989560
5380,21987770
7644,21021030
4990,20983569
2284,21983943
2555,21004308
7985,21047830
3828,21970477
2655,20971367
3777,21015900
4128,22043765
4328,21007204
5560,20997215
3918,21950900
2945,21011372
4418,21013926
2234,21983833
3487,21008305
4288,21011191
6542,22025261
6903,21096442
2495,20856479
3487,22031252
7294,21036449
3617,20953302
4298,22026012
2495,20956318
3707,21040497
11933,22305778
14397,20708612
2745,20954875
6562,22064745
4910,20947240
4659,21016171
5560,21955770
5531,21006792
4288,21010130
3918,22010412
3887,20997175
3507,20994159
9007,22001205
5160,21015700
6903,21050936
5701,21942845
5660,21027763
34255,21164329
4349,21821196
7103,21018235
3978,20955055
4088,21995164
8095,21039465
6081,21007644
8445,22101765
4068,20866298
7434,21018014
6893,22036762
8406,20998708
11211,20964253
7023,21997017
4499,21010149
3507,20980754
4819,22023507
5411,21001012
9037,21068530
6101,21927436
5570,21003717
5650,20980794
5290,22023928
6683,21001523
7353,20992276
11732,22061368
4689,20917605
4298,20994750
4819,21986718
4689,20994430
6452,21015529
4459,21987389
9057,21030338
4559,20969262
8066,22045428
6823,21009879
4519,20980914
4448,21974966
6092,21027502
5580,21008136
4539,21973332
5611,21031820
4879,20981055
4919,22001606
3998,20970945
4949,21033193
4969,22007567
