dur_ns,gap_ns
20699,21484357
20468,21237554
20459,21343883
13506,20977734
21740,21615185
20439,21393226
15920,20969699
7535,21269603
17282,21690797
20839,21501801
9718,20819546
7604,21322523
19708,21457527
21631,21333444
22312,21363961
14337,21251670
14347,21595046
20409,21381204
18565,21492353
18234,20943510
20128,21563807
20949,21085888
13516,21283369
22772,21619343
21811,21717315
18044,20697637
20719,21773592
22622,21187219
21771,21424365
21400,21253884
14117,20962265
21381,21417993
19537,21598794
21811,21062033
19837,22212228
18986,20397461
15680,21694073
21199,21434234
15419,21126774
19266,21436308
17453,20968737
14297,21599284
14918,21123428
14207,21535414
13516,21060941
20779,21697650
21550,21200113
21650,21313296
21000,21498394
20880,21476142
14257,20857788
21821,21665359
22352,21334116
21150,21295862
21971,21529373
18975,21134890
5771,20935674
5009,21327293
12143,21436748
18395,21984449
20799,21189282
22052,21151171
21390,21350116
21520,21365664
17232,20988424
23855,21402714
19056,21248063
21720,21990321
21560,21003372
22672,21509195
20890,21605325
19056,20686556
62548,21383398
20469,21425597
16361,21443892
12814,21201205
27371,21390311
21701,21302646
19157,21206965
21871,21635393
22563,21164515
20909,21055060
11852,21309358
13395,21805603
8786,20797224
13967,21773121
16531,21219460
19898,21793970
20568,20968137
13976,20951604
21481,21421329
13696,21641083
18836,21337862
7894,20873178
2605,21300992
2705,21338804
4078,21339786
17653,21418745
21321,21645640
11752,21034331
21560,21693512
21961,21276046
9388,20946966
9298,21338233
22612,22102151
21090,21270355
21360,20752360
15229,21407763
22062,21566433
22442,21335067
17954,20966803
12152,21316272
21490,21713549
20348,21281767
21070,21462757
21380,21287187
21651,21250056
21080,21630463
13475,21177290
21230,20917450
16601,21340207
21460,21535364
18925,21124250
22121,21666080
16481,21277238
21340,21379040
10239,21285323
22482,21785104
13516,20548967
2614,21248214
20529,21765627
22222,21068515
10209,21527730
20178,21407263
20960,21314948
17483,21067624
20018,21358360
63670,21804791
22172,21153996
9808,20952808
16982,22025777
21280,21014694
21560,21319829
20709,21310529
21711,21371336
22543,21339053
21601,21110866
19447,21461575
12704,21384010
10310,20972513
14186,21376015
11612,21567995
21811,21407634
22071,21380011
17934,21343703
21280,21395811
20578,21066171
21510,21641664
22803,21614412
21691,20928632
23233,21303608
20729,21380242
21911,20999255
5009,21231482
10480,21773682
14177,21228867
13916,21128278
14467,21285744
14006,21582573
13655,21433893
13525,21233776
8466,21025303
10961,21615475
13947,21358581
14778,21335358
13665,21355155
13836,21309378
12514,21333614
13896,21357820
13947,21308306
13515,21336861
13907,21092169
13986,21439494
10620,21224659
15980,21329857
8806,21278651
13836,21390581
15870,21601539
16381,21309118
13716,21336389
10630,21551505
15269,20874830
14167,21581461
15129,21373749
13796,21279373
14838,21071731
15700,21668374
16892,21179945
14417,21425507
13886,21471013
13816,21183702
13775,21351929
12754,21559810
20789,21136743
22362,21385002
21430,21321761
11572,20969659
22542,21786567
22712,21264484
22302,21325368
20679,21345617
22111,21349735
22052,21305862
19036,20976051
21851,22017762
21490,21113791
20820,21235168
22602,21462027
19877,21139789
21611,21365253
21140,21419867
20729,21062063
19547,21475391
14157,21360825
16411,21337301
21240,21350697
14307,21415939
22081,21368631
20539,21218967
22633,21498946
20840,21182880
19477,21039891
22021,21775577
21090,21128818
21831,21384240
20820,21356617
20128,21314358
22011,21339586
17333,20973686
11402,21282568
4008,21302606
21541,21989409
13625,20735178
10971,21355204
9308,21276447
6752,21300442
4278,21316041
3527,21339014
21751,21788030
21019,21454742
21710,21262741
14337,21313205
21180,21284151
21020,21569268
14597,21020505
17012,21425547
22282,21030855
18655,21591569
14527,21011127
13676,21708380
18815,21268772
12484,20994315
25768,22063339
16511,20669534
21330,21686939
20939,21014163
22613,21643748
22052,21315640
21510,21403366
20900,21215852
13546,21292677
20528,21440266
20980,21006638
22172,21621446
21791,21354804
20308,21040032
20148,21603332
21601,21573736
21791,21062474
19797,21376254
22492,21579127
19877,21006268
15760,21391122
21421,21742554
21871,20965372
22121,21307064
22041,21602210
21721,21082391
21360,21341178
17983,21272270
20880,21060599
22382,21663165
9047,20898796
2554,21313787
21881,21785395
22633,21538459
21521,20954090
18685,21441908
21971,21500459
20989,21191737
21601,21385041
